array_name	runtime_records_rva	static_records_seed_rvas	record_index	runtime_record_rva	mode_id	mode_code	mode_name	frame	direction	event_id	event_name	native_bytes
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	0	0x2385D60	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	1	0x2385D66	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	2	0x2385D6C	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	3	0x2385D72	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	4	0x2385D78	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	5	0x2385D7E	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	6	0x2385D84	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	7	0x2385D8A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	8	0x2385D90	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	9	0x2385D96	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	10	0x2385D9C	10	SC	Cast	10	0	1	MELEE_ATTACK	00000A0A0001
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	11	0x2385DA2	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	12	0x2385DA8	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	13	0x2385DAE	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	14	0x2385DB4	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	15	0x2385DBA	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	16	0x2385DC0	10	SC	Cast	16	0	0	NONE	00000A100000
D2R_PlayerSequenceCleave_2HS	0x2385D60	0x1992C60	17	0x2385DC6	10	SC	Cast	17	0	0	NONE	00000A110000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	0	0x2385DD0	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	1	0x2385DD6	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	2	0x2385DDC	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	3	0x2385DE2	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	4	0x2385DE8	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	5	0x2385DEE	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	6	0x2385DF4	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	7	0x2385DFA	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	8	0x2385E00	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	9	0x2385E06	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	10	0x2385E0C	10	SC	Cast	10	0	1	MELEE_ATTACK	00000A0A0001
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	11	0x2385E12	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	12	0x2385E18	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	13	0x2385E1E	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	14	0x2385E24	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	15	0x2385E2A	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	16	0x2385E30	10	SC	Cast	16	0	0	NONE	00000A100000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	17	0x2385E36	10	SC	Cast	17	0	0	NONE	00000A110000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	18	0x2385E3C	10	SC	Cast	18	0	0	NONE	00000A120000
D2R_PlayerSequenceCleave_2HT	0x2385DD0	0x1993E20	19	0x2385E42	10	SC	Cast	19	0	0	NONE	00000A130000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	0	0x2385E50	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	1	0x2385E56	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	2	0x2385E5C	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	3	0x2385E62	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	4	0x2385E68	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	5	0x2385E6E	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	6	0x2385E74	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	7	0x2385E7A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	8	0x2385E80	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	9	0x2385E86	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	10	0x2385E8C	10	SC	Cast	10	0	1	MELEE_ATTACK	00000A0A0001
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	11	0x2385E92	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	12	0x2385E98	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	13	0x2385E9E	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	14	0x2385EA4	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	15	0x2385EAA	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	16	0x2385EB0	10	SC	Cast	16	0	0	NONE	00000A100000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	17	0x2385EB6	10	SC	Cast	17	0	0	NONE	00000A110000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	18	0x2385EBC	10	SC	Cast	18	0	0	NONE	00000A120000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	19	0x2385EC2	10	SC	Cast	19	0	0	NONE	00000A130000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	20	0x2385EC8	10	SC	Cast	20	0	0	NONE	00000A140000
D2R_PlayerSequenceCleave_STF	0x2385E50	0x1990970	21	0x2385ECE	10	SC	Cast	21	0	0	NONE	00000A150000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	0	0x2386030	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	1	0x2386036	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	2	0x238603C	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	3	0x2386042	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	4	0x2386048	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	5	0x238604E	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	6	0x2386054	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	7	0x238605A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	8	0x2386060	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	9	0x2386066	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	10	0x238606C	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	11	0x2386072	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	12	0x2386078	10	SC	Cast	10	0	1	MELEE_ATTACK	00000A0A0001
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	13	0x238607E	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	14	0x2386084	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	15	0x238608A	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceMirroredBlades_HTH	0x2386030	0x1994140	16	0x2386090	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	0	0x23860B0	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	1	0x23860B6	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	2	0x23860BC	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	3	0x23860C2	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	4	0x23860C8	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	5	0x23860CE	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	6	0x23860D4	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	7	0x23860DA	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	8	0x23860E0	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	9	0x23860E6	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	10	0x23860EC	10	SC	Cast	10	0	1	MELEE_ATTACK	00000A0A0001
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	11	0x23860F2	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	12	0x23860F8	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	13	0x23860FE	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	14	0x2386104	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceMirroredBlades_1HT	0x23860B0	0x1991790	15	0x238610A	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	0	0x2386110	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	1	0x2386116	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	2	0x238611C	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	3	0x2386122	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	4	0x2386128	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	5	0x238612E	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	6	0x2386134	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	7	0x238613A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	8	0x2386140	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	9	0x2386146	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	10	0x238614C	10	SC	Cast	10	0	0	NONE	00000A0A0000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	11	0x2386152	10	SC	Cast	11	0	1	MELEE_ATTACK	00000A0B0001
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	12	0x2386158	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	13	0x238615E	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	14	0x2386164	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	15	0x238616A	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	16	0x2386170	10	SC	Cast	16	0	0	NONE	00000A100000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	17	0x2386176	10	SC	Cast	17	0	0	NONE	00000A110000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	18	0x238617C	10	SC	Cast	18	0	0	NONE	00000A120000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	19	0x2386182	10	SC	Cast	19	0	0	NONE	00000A130000
D2R_PlayerSequenceMirroredBlades_2HT	0x2386110	0x1991C70	20	0x2386188	10	SC	Cast	20	0	0	NONE	00000A140000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	0	0x2386190	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	1	0x2386196	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	2	0x238619C	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	3	0x23861A2	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	4	0x23861A8	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	5	0x23861AE	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	6	0x23861B4	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	7	0x23861BA	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	8	0x23861C0	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	9	0x23861C6	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	10	0x23861CC	10	SC	Cast	10	0	1	MELEE_ATTACK	00000A0A0001
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	11	0x23861D2	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	12	0x23861D8	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	13	0x23861DE	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	14	0x23861E4	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceMirroredBlades_1HS	0x2386190	0x19914E0	15	0x23861EA	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	0	0x23861F0	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	1	0x23861F6	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	2	0x23861FC	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	3	0x2386202	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	4	0x2386208	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	5	0x238620E	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	6	0x2386214	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	7	0x238621A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	8	0x2386220	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	9	0x2386226	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	10	0x238622C	10	SC	Cast	10	0	0	NONE	00000A0A0000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	11	0x2386232	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	12	0x2386238	10	SC	Cast	12	0	1	MELEE_ATTACK	00000A0C0001
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	13	0x238623E	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	14	0x2386244	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	15	0x238624A	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	16	0x2386250	10	SC	Cast	16	0	0	NONE	00000A100000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	17	0x2386256	10	SC	Cast	17	0	0	NONE	00000A110000
D2R_PlayerSequenceMirroredBlades_2HS	0x23861F0	0x1992410	18	0x238625C	10	SC	Cast	18	0	0	NONE	00000A120000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	0	0x2386270	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	1	0x2386276	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	2	0x238627C	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	3	0x2386282	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	4	0x2386288	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	5	0x238628E	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	6	0x2386294	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	7	0x238629A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	8	0x23862A0	10	SC	Cast	8	0	0	NONE	00000A080000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	9	0x23862A6	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	10	0x23862AC	10	SC	Cast	10	0	0	NONE	00000A0A0000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	11	0x23862B2	10	SC	Cast	11	0	1	MELEE_ATTACK	00000A0B0001
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	12	0x23862B8	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	13	0x23862BE	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	14	0x23862C4	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	15	0x23862CA	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	16	0x23862D0	10	SC	Cast	16	0	0	NONE	00000A100000
D2R_PlayerSequenceMirroredBlades_BOW	0x2386270	0x1991E40	17	0x23862D6	10	SC	Cast	17	0	0	NONE	00000A110000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	0	0x23862E0	10	SC	Cast	0	0	0	NONE	00000A000000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	1	0x23862E6	10	SC	Cast	1	0	0	NONE	00000A010000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	2	0x23862EC	10	SC	Cast	2	0	0	NONE	00000A020000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	3	0x23862F2	10	SC	Cast	3	0	0	NONE	00000A030000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	4	0x23862F8	10	SC	Cast	4	0	0	NONE	00000A040000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	5	0x23862FE	10	SC	Cast	5	0	0	NONE	00000A050000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	6	0x2386304	10	SC	Cast	6	0	0	NONE	00000A060000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	7	0x238630A	10	SC	Cast	7	0	0	NONE	00000A070000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	8	0x2386310	10	SC	Cast	8	0	1	MELEE_ATTACK	00000A080001
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	9	0x2386316	10	SC	Cast	9	0	0	NONE	00000A090000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	10	0x238631C	10	SC	Cast	10	0	0	NONE	00000A0A0000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	11	0x2386322	10	SC	Cast	11	0	0	NONE	00000A0B0000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	12	0x2386328	10	SC	Cast	12	0	0	NONE	00000A0C0000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	13	0x238632E	10	SC	Cast	13	0	0	NONE	00000A0D0000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	14	0x2386334	10	SC	Cast	14	0	0	NONE	00000A0E0000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	15	0x238633A	10	SC	Cast	15	0	0	NONE	00000A0F0000
D2R_PlayerSequenceMirroredBlades_STF	0x23862E0	0x1992BF0	16	0x2386340	10	SC	Cast	16	0	0	NONE	00000A100000
